"Step","Simple permutation (window: 7, stride:11) - Validation Accuracy","Simple permutation (window: 7, stride:11) - Validation Accuracy__MIN","Simple permutation (window: 7, stride:11) - Validation Accuracy__MAX"
"891","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"893","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"895","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"897","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"899","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"901","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"903","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"905","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"907","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"909","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"911","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"913","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"915","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"917","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"919","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"921","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"923","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"925","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"927","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"929","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"931","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"933","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"935","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"937","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"939","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"941","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"943","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"945","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"947","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"949","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"951","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"953","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"955","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"957","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"959","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"961","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"963","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"965","0.5838150289017341","0.5838150289017341","0.5838150289017341"
"967","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"969","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"971","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"973","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"975","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"977","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"979","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"981","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"983","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"985","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"987","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"989","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"991","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"993","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"995","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"997","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"999","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1001","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1003","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1005","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1007","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1009","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1011","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1013","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1015","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1017","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1019","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1021","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1023","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1025","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1027","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1029","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1031","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1033","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1035","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1037","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1039","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1041","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1043","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1045","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1047","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1049","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1051","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1053","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1055","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1057","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1059","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1061","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1063","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1065","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1067","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1069","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1071","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1073","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1075","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1077","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1079","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1081","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1083","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1085","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1087","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1089","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1091","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1093","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1095","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1097","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1099","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1101","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1103","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1105","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1107","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1109","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1111","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1113","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1115","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1117","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1119","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1121","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1123","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1125","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1127","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1129","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1131","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1133","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1135","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1137","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1139","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1141","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1143","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1145","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1147","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1149","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1151","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1153","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1155","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1157","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1159","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1161","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1163","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1165","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1167","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1169","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1171","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1173","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1175","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1177","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1179","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1181","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1183","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1185","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1187","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1189","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1191","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1193","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1195","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1197","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1199","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1201","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1203","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1205","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1207","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1209","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1211","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1213","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1215","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1217","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1219","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1221","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1223","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1225","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1227","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1229","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1231","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1233","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1235","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1237","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1239","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1241","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1243","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1245","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1247","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1249","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1251","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1253","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1255","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1257","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1259","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1261","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1263","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1265","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1267","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1269","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1271","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1273","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1275","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1277","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1279","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1281","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1283","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1285","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1287","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1289","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1291","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1293","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1295","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1297","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1299","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1301","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1303","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1305","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1307","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1309","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1311","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1313","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1315","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1317","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1319","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1321","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1323","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1325","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1327","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1329","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1331","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1333","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1335","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1337","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1339","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1341","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1343","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1345","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1347","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1349","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1351","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1353","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1355","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1357","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1359","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1361","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1363","0.5664739884393064","0.5664739884393064","0.5664739884393064"
"1365","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1367","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1369","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1371","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1373","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1375","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1377","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1379","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1381","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1383","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1385","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1387","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1389","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1391","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1393","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1395","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1397","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1399","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1401","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1403","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1405","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1407","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1409","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1411","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1413","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1415","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1417","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1419","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1421","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1423","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1425","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1427","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1429","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1431","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1433","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1435","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1437","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1439","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1441","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1443","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1445","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1447","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1449","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1451","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1453","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1455","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1457","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1459","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1461","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1463","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1465","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1467","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1469","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1471","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1473","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1475","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1477","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1479","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1481","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1483","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1485","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1487","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1489","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1491","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1493","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1495","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1497","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1499","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1501","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1503","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1505","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1507","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1509","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1511","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1513","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1515","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1517","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1519","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1521","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1523","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1525","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1527","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1529","0.5780346820809249","0.5780346820809249","0.5780346820809249"
"1531","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1533","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1535","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1537","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1539","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1541","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1543","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1545","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1547","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1549","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1551","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1553","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1555","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1557","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1559","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1561","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1563","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1565","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1567","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1569","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1571","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1573","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1575","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1577","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1579","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1581","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1583","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1585","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1587","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1589","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1591","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1593","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1595","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1597","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1599","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1601","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1603","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1605","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1607","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1609","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1611","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1613","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1615","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1617","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1619","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1621","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1623","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1625","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1627","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1629","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1631","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1633","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1635","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1637","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1639","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1641","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1643","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1645","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1647","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1649","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1651","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1653","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1655","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1657","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1659","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1661","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1663","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1665","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1667","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1669","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1671","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1673","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1675","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1677","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1679","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1681","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1683","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1685","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1687","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1689","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1691","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1693","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1695","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1697","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1699","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1701","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1703","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1705","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1707","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1709","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1711","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1713","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1715","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1717","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1719","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1721","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1723","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1725","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1727","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1729","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1731","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1733","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1735","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1737","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1739","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1741","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1743","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1745","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1747","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1749","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1751","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1753","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1755","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1757","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1759","0.5722543352601156","0.5722543352601156","0.5722543352601156"
"1761","0.5722543352601156","0.5722543352601156","0.5722543352601156"
