"Step","transformer only - Validation Accuracy","transformer only - Validation Accuracy__MIN","transformer only - Validation Accuracy__MAX"
"1771","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1773","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1775","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1777","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1779","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1781","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1783","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1785","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1787","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1789","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1791","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1793","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1795","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1797","0.5491329479768786","0.5491329479768786","0.5491329479768786"
"1799","0.5491329479768786","0.5491329479768786","0.5491329479768786"
